id_grid;fila;risco_fila;testes;positivos;total_users;total_risco2;total_risco
faba90b6-c192-4c53-a1b9-ed9dcf8bbf25;16;7;1;1;17;0.47;0.44
fac62128-96eb-48f8-95aa-7d1d6c7ddf46;143;45;21;1;164;0.28;0.31
fac7fd83-8486-4939-b65c-9d98821c4bb8;50;18;7;2;57;0.35;0.36
fac9a0d2-5638-482d-b245-a56a9e28840b;67;24;11;6;78;0.38;0.36
fb0f214c-50e3-4f10-97ce-3a158814bb9e;1;0;1;1;2;0.5;0
fb185731-ce87-42e4-9681-e1c9f7c5ec1d;38;14;8;1;46;0.33;0.37
fb271f02-ab07-48e3-be70-2e02be32eb4c;61;30;8;3;69;0.48;0.49
fb3a4f9e-c6a8-4c47-97d1-b2d4482f6798;22;14;6;4;28;0.64;0.64
fb70c1fc-0dcf-4dbd-8497-f08eff7a6985;131;42;24;2;155;0.28;0.32
fb79bff6-abf1-45a5-874b-c3a92497dabb;122;38;25;5;147;0.29;0.31
fb84b60b-e874-43f7-8f57-b41dda5ac6ed;29;8;2;1;31;0.29;0.28
fbbd7e6a-3693-4d34-8615-ed7fd3ca2dd7;47;18;8;1;55;0.35;0.38
fbc29cbd-e154-477d-b41b-f676a7d3312c;122;43;8;2;130;0.35;0.35
fc058a49-2d41-4e15-a8b4-aefe5a88a416;73;24;10;2;83;0.31;0.33
fc245dc8-99db-4daa-b411-900f3d5051a8;66;44;12;7;78;0.65;0.67
fc4b52c9-97ed-4245-a666-69bc4130f9fd;16;7;1;1;17;0.47;0.44
fc5159f8-09f0-4aa7-a01b-5724448b11db;114;50;23;4;137;0.39;0.44
fc55c22e-fb83-4c97-abaf-257b1ff29ccd;10;7;1;1;11;0.73;0.7
fca77eaf-fc6a-42b5-bdd5-ad4a7a6df734;65;33;9;1;74;0.46;0.51
fccc59b0-0caa-4125-9512-91a369b858b5;101;35;27;10;128;0.35;0.35
fcee2a83-fcd7-43c1-9a51-79a418afd9de;20;13;4;1;24;0.58;0.65
fcf50eaa-1754-4950-a603-083d5c5c8b79;691;133;117;5;808;0.17;0.19
fd173f26-1ec1-42ec-bad0-8bb2dcadaae9;617;116;134;7;751;0.16;0.19
fd293345-256a-468b-a5d0-8c908535c9d1;7;5;6;3;13;0.62;0.71
fd2cc6b5-f19a-41ba-98ba-1a03c9220712;18;9;1;1;19;0.53;0.5
fd3c996c-89b0-4293-b927-a73c276a6bfb;16;8;4;1;20;0.45;0.5
fd7b8200-9b3c-4670-ac04-b4aca7f022f0;54;3;11;1;65;0.06;0.06
fd843644-a9ba-42a8-9bc8-3979508c75cd;123;76;9;2;132;0.59;0.62
fd85541d-0e5b-4d2a-adfc-e6788c9bda88;156;45;30;1;186;0.25;0.29
fd8a6379-2d6b-4c42-a9b8-34aa94a3dfe2;16;11;5;1;21;0.57;0.69
fd913f72-a444-4043-9e31-b772eef68aad;151;33;39;1;190;0.18;0.22
fdc93d00-831e-40f5-b061-54b1400e2492;56;14;24;3;80;0.21;0.25
fe57ca3a-b4be-44c0-82f6-0035fb86f75c;41;22;9;5;50;0.54;0.54
fe6bbc7b-8ba3-49f8-82f8-90c4b1ba10f4;194;47;39;10;233;0.24;0.24
fea13b60-df6f-4cbc-93da-7c2057923233;68;25;6;1;74;0.35;0.37
fed36da5-b3d8-4b5f-8419-41921b4d0d4a;60;34;5;2;65;0.55;0.57
ff3f1fe5-5ec3-400f-89d3-8c92cb9a6c51;118;13;15;2;133;0.11;0.11
ff4c2863-cd1d-4d2d-9d5a-c02fc9887537;62;28;11;1;73;0.4;0.45
ff7cb334-9f15-43ef-b318-401599a73cbc;42;20;4;2;46;0.48;0.48
ffa10871-7cbf-4b0c-8f1b-4429de47f3be;114;46;18;2;132;0.36;0.4
ffc401c6-552b-4957-8442-69b50f6ba52c;102;21;13;3;115;0.21;0.21
ffe4f4b9-3465-4451-b424-04ce7c9bfcb5;24;14;6;1;30;0.5;0.58
fff5b5ca-48e1-4e50-9608-d1c38944e016;52;30;12;2;64;0.5;0.58
e6265ea6-182d-4d17-bcf2-58f7f76feac1;2;0;;;2;0;0
;19464;4134;;;19464;0.21;0.21
dbd12e7e-e523-4794-a993-18757accdfc5;1;1;;;1;1;1
e3f36792-800e-4983-bf59-84e10eaa428e;3;1;;;3;0.33;0.33
80f59bd7-5a60-4fe2-818e-a119389b2b89;4;1;;;4;0.25;0.25
2bbb8eed-7f9b-445f-be97-9dbe85049ab4;1;1;;;1;1;1
21e3f0f6-5bbc-47e0-ad3a-9851ee7ab4cc;1;1;;;1;1;1
13e08210-8d52-495b-9bef-7794511aec5d;53;11;;;53;0.21;0.21
b10227d1-8b54-4e65-ad74-295cf75c47da;9;4;;;9;0.44;0.44
e2a54f1a-696f-404a-b3e1-b41f350eb5ea;2;0;;;2;0;0
9690a0de-61ab-4d69-8f13-29d329d746bc;1;0;;;1;0;0
d158130b-dfb9-409a-be50-ef87b43030ce;1;0;;;1;0;0
a1bbe1d2-dfe3-43d5-bbba-b2cd268bd8fd;3;2;;;3;0.67;0.67
29f76b02-562c-432e-9dc3-f80196631239;1;0;;;1;0;0
fb1d909c-a1af-4afc-887f-0910f167b0a6;14;8;;;14;0.57;0.57
7d9c29f8-48ef-4213-b1a4-0f8297824169;4;4;;;4;1;1
61619518-2b50-437e-ba89-592251291e28;5;0;1;;6;0;0
a627dd84-1440-4178-a8d7-86c988158d6c;16;7;;;16;0.44;0.44
56f3ce3d-ff85-487f-a68d-406a4eaa9760;1;0;;;1;0;0
a772072c-09c3-4993-973d-4246fbbfa18d;20;6;;;20;0.3;0.3
f8fd152b-dc31-4645-bbef-3673ffb6fceb;1;1;;;1;1;1
c638808a-be21-4a20-ad13-a03058662d96;3;0;;;3;0;0
904b2b24-adc4-4f5c-8305-f348a29a2b96;4;0;;;4;0;0
792a1ec2-563d-49e9-bbcc-6cd31439311a;9;2;1;;10;0.2;0.22
9e8eb0f0-c46b-4696-8b6f-f7370f10351f;1;0;;;1;0;0
5ba96dfc-e05a-4f71-bfc5-3f75a6a30564;5;0;;;5;0;0
a094a68e-6978-4757-abce-309b31752c4b;1;0;;;1;0;0
78495974-73f8-4877-982b-db541340e612;2;1;;;2;0.5;0.5
385045b9-299e-461b-ac89-d84d761ffb38;1;1;;;1;1;1
c5fdc194-e841-4be4-88da-59b290a83c6f;2;0;;;2;0;0
5f4ee1e0-5b2d-44b0-98e9-9b87c90fae2a;1;0;;;1;0;0
e5656614-2cfe-45b7-bbd2-3699f957243b;1;0;;;1;0;0
efd1dc8b-1cbc-4047-b869-fad410d66245;2;2;;;2;1;1
fafac5b0-e1c1-449b-ab53-afe2be7bc0ca;12;8;;;12;0.67;0.67
994e6433-784f-4ab2-8ee4-d518c0674cc8;1;0;;;1;0;0
a19c2f53-d67a-4963-900f-487db3bdb55d;64;30;7;;71;0.42;0.47
0bf1c772-315b-492b-b3fe-0dd04df622be;2;2;;;2;1;1
dea71c7c-139e-4e1a-99b4-8005b700da45;1;0;;;1;0;0
bfd9e452-2a76-4a57-8a39-428d271be262;13;6;;;13;0.46;0.46
82ed8658-f316-4384-ac37-5a8af64a8aad;27;11;2;;29;0.38;0.41
ff556c8d-a7d0-4fbd-a68f-4929c65a16d4;33;13;;;33;0.39;0.39
8e6337ce-2a2e-4ebe-a9b8-cce1005bff80;1;0;;;1;0;0
aca7c334-7d2e-4671-9981-d7c5b184d5fb;31;16;2;;33;0.48;0.52
0a4b83b2-768b-4f92-968f-4b8156222a9c;12;7;1;;13;0.54;0.58
36a397e1-c72f-4a3e-a8b0-ee4ee9b8fcef;9;5;;;9;0.56;0.56
2cc9ee6b-6657-4a14-8d78-aafcc491119e;7;1;;;7;0.14;0.14
886efc80-a9d2-4fd4-87f3-ade272e7b903;1;1;;;1;1;1
89f20751-382d-4cb8-a761-441ad8e1cef4;1;1;;;1;1;1
401c34ea-6506-4e4e-9bd0-6f79a124c356;45;21;5;;50;0.42;0.47
7c306ebd-7440-4b9e-94fd-46e7cbc8d388;1;1;;;1;1;1
5f2b1b17-c9ad-4202-a21c-0d0f668c202c;4;0;1;;5;0;0
08014d31-62e0-4635-935d-675e7ff356a4;1;0;;;1;0;0
637f89b0-5244-46d2-a42c-292856ccd632;4;4;;;4;1;1
d536a13c-5c2f-4843-8bfb-49911c3323e3;1;0;;;1;0;0
52074f64-0159-44d7-974f-f09fce8d54eb;1;0;;;1;0;0
eb353b27-551e-4ad9-826e-3acf2e6a354c;3;3;1;;4;0.75;1
b2deecaf-23f8-4998-84f8-009be79c50a1;14;4;2;;16;0.25;0.29
d0474c89-8006-41ba-89de-51e6def6ab57;2;1;;;2;0.5;0.5
ceedc8fb-65d1-4446-b9a9-f258c2dba029;8;1;1;;9;0.11;0.13
8b7a4e0d-1acb-4e0a-a321-ccae59a05012;34;16;2;;36;0.44;0.47
3ac6f0e4-08d6-4285-85b2-b2d8252083c2;2;1;;;2;0.5;0.5
e4f4a7a9-0573-4fe2-b33f-3c5c8d278d92;1;0;;;1;0;0
e8c2c4ac-b104-4fd8-a9ba-3c1941d4dde0;2;1;;;2;0.5;0.5
37664070-cfa5-4943-926f-cb4b4f41a916;1;1;;;1;1;1
745ba283-6552-4df9-86a2-212a9795cd33;1;0;;;1;0;0
3858e5f7-2c28-4d9a-bacc-86eca96e502e;40;18;1;;41;0.44;0.45
59af1208-a847-4cf5-b713-8576817dc7ae;1;0;;;1;0;0
d60a75f3-b352-477e-8981-a27e66f1ffc4;4;3;;;4;0.75;0.75
eb5bbec8-2dd0-477e-a5f3-5ec56b760a33;1;0;;;1;0;0
8fcf61b0-c7b5-4264-9e4e-73709da1009c;2;1;;;2;0.5;0.5
4a3aa32a-5575-4f06-9bed-1cae6b6e18cf;5;2;;;5;0.4;0.4
7fced743-6d2a-4997-b6a8-f61afe92e07a;1;0;;;1;0;0
6fc3101b-f9b2-4a56-a0f7-6a924a6870df;1;0;;;1;0;0
51e7326e-96cf-42b6-95ae-2062752dffa3;1;1;;;1;1;1
ed9dd05f-4a5e-46b9-8a47-1eea4b9c9499;23;13;3;;26;0.5;0.57
4b39927d-ef67-4302-8f10-79ac9460861a;40;24;3;;43;0.56;0.6
90796e46-f3ee-4727-88e2-19caf9cc927f;2;0;;;2;0;0
aa07eb60-1a67-4c3e-b613-2b71d932a325;3;1;;;3;0.33;0.33
1bc591b7-d98f-49b9-968b-1d8d68371717;26;6;;;26;0.23;0.23
03458eae-c49f-44b1-98cf-382cbf5dabd7;2;2;;;2;1;1
ad8abe49-6a81-4ee7-a648-ce6b56f28962;1;0;;;1;0;0
a43a6698-45e6-4b41-be87-072b19c34c46;4;0;;;4;0;0
c227f39e-538c-4a79-8372-1495ef48bbb0;1;0;;;1;0;0
c9eea6f1-a75a-4778-befd-e2f59f22c859;11;7;1;;12;0.58;0.64
0b823300-ca4b-4fe8-a429-5d184aad063c;1;0;;;1;0;0
49e810a6-c86c-4bec-96c6-3d4ba3c31e87;1;0;;;1;0;0
24e577c4-0f05-47a1-86bc-b626c81891f4;13;3;;;13;0.23;0.23
6040ff29-287f-4855-839a-3392daa2afc3;1;0;;;1;0;0
1f8556b4-d8dd-4767-949e-3dd4f7d73523;1;1;;;1;1;1
61cd59bb-98dd-40cc-ae90-235813e6e398;1;1;;;1;1;1
da13b068-6b90-40bb-8b5e-7efcf3a1db2a;31;20;2;;33;0.61;0.65
6408527d-7abc-4449-8e97-2e14b82723ab;3;0;;;3;0;0
d68e4fb5-4dd4-4295-a8d6-98fe1531db3d;8;0;5;;13;0;0
bbe2771f-4357-4e11-adf1-feb7d470233b;4;2;3;;7;0.29;0.5
d9e3fd19-88c0-44be-86c4-49b66ee6206b;11;6;;;11;0.55;0.55
fd2f3930-e620-4a09-a167-b8137a2f7afc;1;0;;;1;0;0
cf78b600-6461-4e6e-9133-c4ee4f70615e;7;2;;;7;0.29;0.29
6afe981e-599c-4b95-8091-924a8f1c83e1;3;2;;;3;0.67;0.67
10233d59-8f30-4319-8dc4-636bc998748c;2;1;;;2;0.5;0.5
ed57984e-cdbf-41d2-8424-20c49b2308db;5;3;1;;6;0.5;0.6
30577cd7-4c94-4b33-a402-f19c32f75e14;4;3;;;4;0.75;0.75
62fc5f6f-2699-4699-a1c9-863537b06031;5;2;;;5;0.4;0.4
b6ed7126-3b4b-4814-ada2-a9543db407b1;9;5;;;9;0.56;0.56
1e6ca6fa-6cb0-419e-bf42-b31552063314;2;2;;;2;1;1
29cc34fe-eb2c-4a20-8709-909cc6d2543c;4;1;;;4;0.25;0.25
26203e9f-dc66-4cc2-a63e-1c321e4c0892;20;4;;;20;0.2;0.2
7ff45299-f558-4c29-9095-0c8db92bc474;1;0;;;1;0;0
c08a4e4f-c217-4299-88f4-a5fbc2423a34;8;6;;;8;0.75;0.75
f723ac52-bcfc-4694-9f50-5248dca04f68;10;8;;;10;0.8;0.8
45b7281f-b021-491d-bf5a-cd8790a5e870;2;0;;;2;0;0
012c6686-95e2-4a9e-bd43-0cdfecd788f2;27;14;;;27;0.52;0.52
5c4b9b93-e15c-4227-814f-e02b6b971490;2;0;;;2;0;0
c0c28b1c-ec44-464e-873e-155a657d6cc4;2;0;;;2;0;0
5c7598a4-427a-426e-a018-7ec49bd904a5;4;3;;;4;0.75;0.75
aea5263a-6f0a-47f7-95db-08e261cbe2d8;3;1;;;3;0.33;0.33
6e0b6d99-5871-4d32-a322-16a71992f610;1;1;;;1;1;1
180d369c-8c07-47a4-af5f-b253721ba7f9;74;27;11;;85;0.32;0.36
501bb664-1d60-4695-ae21-71db21b689ee;7;5;1;;8;0.63;0.71
491a1557-f25b-4427-97ab-17a09565e5af;1;1;;;1;1;1
b32a5516-620c-4e4b-9fa7-fa94a853b40e;6;3;1;;7;0.43;0.5
8917826e-a0c2-444d-b1af-d44169de3281;20;16;2;;22;0.73;0.8
c5d34c54-433a-4354-9ee5-6a56fbf94677;1;1;1;;2;0.5;1
d63117f8-16b8-450a-85b2-ea49077bfefb;5;1;;;5;0.2;0.2
a4b5f951-8dc3-44f3-85ca-e7727d36e530;2;1;;;2;0.5;0.5
9688dbd6-91c5-4080-a021-e39888845775;4;0;;;4;0;0
d1e96225-913d-4bd5-8476-118ae65d2ceb;1;0;;;1;0;0
0ee8db1d-ee51-4c22-ae2c-fcd93b33c3a9;2;1;;;2;0.5;0.5
115e353c-d1ea-43df-9499-63d41d15a11b;1;0;;;1;0;0
cd4dadf9-02ca-461e-ae9d-5af43d11be1a;58;35;1;;59;0.59;0.6
fe47fced-44e0-410d-9cad-0e5591fce237;1;0;;;1;0;0
e40c5fca-63c6-4a70-963d-7cdbb508e0ce;3;0;;;3;0;0
e6e1df94-fdcf-4593-8b7b-ac9ae8756c3d;21;7;;;21;0.33;0.33
658ccdd0-fafc-4a0d-b727-ed9bc7354c79;1;0;1;;2;0;0
57d419cf-898b-40fa-b4d6-de9a818de7c1;1;0;;;1;0;0
a58ef46a-d176-45fd-a808-75fcb2d781d6;6;1;;;6;0.17;0.17
1504289c-e385-4aa2-b0de-a80a43b9c3c2;5;0;;;5;0;0
701e5277-c2f1-42d4-b20a-efd3336e1ddd;2;0;;;2;0;0
81492a52-13a6-4586-80d8-d05c5fc24052;9;5;;;9;0.56;0.56
badd6612-e23b-4339-81d7-d52286d56d0a;1;0;;;1;0;0
9cec1335-dc4f-4d16-b30f-98b1eb71e221;12;4;1;;13;0.31;0.33
482cf935-a0b0-48c8-bf01-ebe1331a93ed;9;8;;;9;0.89;0.89
9624c204-8998-44ac-b925-858cb7faba15;2;0;;;2;0;0
1fd99651-629b-4c8e-ad06-e04d9c631f0c;2;1;;;2;0.5;0.5
3196b8ec-96ce-4fc6-9947-b4e69851b13b;1;1;;;1;1;1
c415d44c-48a4-4126-af74-24c1469cc5d1;6;1;;;6;0.17;0.17
8bd0e371-6b34-4c20-aea2-221cf922ece7;2;1;;;2;0.5;0.5
f05aecdc-fd83-43ab-9d05-17c4c6350dc6;22;13;;;22;0.59;0.59
13029bad-89a9-473f-9aa2-24302a0af2b5;9;3;;;9;0.33;0.33
988f1f8e-5f3e-41ea-a279-96a5136e3a35;4;2;;;4;0.5;0.5
c6c287c8-2e21-4b00-b6ad-d7a80ba72fa3;6;5;2;;8;0.63;0.83
9bdc1cea-99a6-4e19-b5ed-d78b1dfd96b0;2;0;;;2;0;0
05614e9a-ef54-487d-b245-40b65ef5f7f9;24;3;1;;25;0.12;0.13
297f3f56-9a2b-4bc4-8126-50faa3f4d6a8;7;2;1;;8;0.25;0.29
2a44898d-b968-4044-8138-8e3db1eb1249;9;7;1;;10;0.7;0.78
bfff3379-dff8-4b5b-bf11-e38eb0ab0705;3;3;;;3;1;1
b38d377a-cf5c-476d-a12f-e5cfe81c5988;4;1;2;;6;0.17;0.25
26c912ae-fca2-4119-8d89-65c5e34f0677;1;0;;;1;0;0
3d3a2c32-9d8d-41a8-a595-14f68d910893;1;1;;;1;1;1
6190d6dd-15d5-4a8c-bb7b-927d2216caa0;1;1;;;1;1;1
f3fb0346-84a9-423f-9be9-13e5192d208b;1;1;;;1;1;1
d78a9e2f-a96f-442b-a2f1-f3349ae94433;1;0;;;1;0;0
7cb0a89b-e6f6-4cca-9edd-d2eed244cbcc;1;0;;;1;0;0
481966fa-a402-4a37-b365-fc4b7ff6290e;5;1;;;5;0.2;0.2
c13e5a2c-bf5a-4e19-9f89-bdb4c60f72cc;12;5;;;12;0.42;0.42
75336366-fbad-4a82-84a0-eace3266e064;1;0;;;1;0;0
d0945b33-2c8e-4a32-bfc8-e05254dd2329;10;4;4;;14;0.29;0.4
eec6abd1-cc37-4f67-8839-5462c49942c7;1;1;;;1;1;1
bebde794-4c0f-4403-bc95-bea4a5ce5836;26;14;1;;27;0.52;0.54
d3b9c19d-eada-468c-8848-4e8873a2ee60;7;5;;;7;0.71;0.71
8103f864-c2d3-44c1-a911-12cf7d8080c9;5;3;;;5;0.6;0.6
ffa3a59e-69e6-4bc3-b5c9-afd05baa0fbb;3;2;;;3;0.67;0.67
74477a39-2633-4083-9946-822f79db36d3;1;1;;;1;1;1
022735e6-250e-4c10-8e01-ff825785c516;9;8;;;9;0.89;0.89
4af01836-100e-4a44-84d8-b9afdee17eec;1;1;;;1;1;1
264f1d82-32a8-42e6-8b41-3f95d64c98b8;2;1;;;2;0.5;0.5
19aadb14-58c1-4821-98cb-cfb056ac8029;1;0;;;1;0;0
8441d412-55a6-4346-95fc-d752dc873c5e;1;0;;;1;0;0
2b745bb8-4979-4c9b-861d-4fda53073f2b;30;21;2;;32;0.66;0.7
5f406d77-e9d6-429b-be2b-fba0efeb78b8;5;4;;;5;0.8;0.8
3d652d97-0c6b-4918-9d69-260be86a37bd;3;1;;;3;0.33;0.33
4c90a3c3-9ccc-49d0-8555-8e0f80851bd2;82;27;9;;91;0.3;0.33
7ddbb403-d834-46ab-b91d-866c1e5af44d;12;0;;;12;0;0
2828dd0a-b345-4b7d-91a7-b2fa4e5acb9e;3;1;;;3;0.33;0.33
d575f743-be81-4b55-9c42-bfec2514b5d9;1;0;;;1;0;0
8b3f668d-a2fa-4b13-a138-32587590247b;4;0;;;4;0;0
87968e84-476b-4dd4-9207-092c02d8729a;49;20;6;;55;0.36;0.41
682a8ed2-706a-4467-b643-a61365062540;28;13;1;;29;0.45;0.46
bb8953e8-a661-4075-9c3a-c53e3942b355;1;0;;;1;0;0
0c863cef-7dd7-48b2-ad29-69b5429ee7c6;3;2;;;3;0.67;0.67
30d425ea-ce80-4ac4-a903-fe52931485cf;3;0;;;3;0;0
605df49a-8b98-44f8-b37c-d39aee56a8d8;8;5;;;8;0.63;0.63
2ae324c7-beed-4263-a864-eae30f296781;35;18;4;;39;0.46;0.51
16170b48-5c49-4579-8204-1cd7f9f49538;10;0;1;;11;0;0
3ab74001-d9c1-4991-a22c-6c13f23f98ad;3;1;1;;4;0.25;0.33
fa5d31d0-7428-4e26-8d44-a06b18eb6164;1;0;;;1;0;0
1b6fc0d1-5b7e-460e-b5bd-07ec2af9e969;34;7;12;;46;0.15;0.21
054ecb62-fa08-40b6-b3c0-6e39b0731971;25;10;4;;29;0.34;0.4
c6eb9121-3da2-4f6a-9a54-dcf8d61b10ba;2;1;;;2;0.5;0.5
682aa781-5118-4392-82d9-ff3d218d6f20;2;1;;;2;0.5;0.5
00b3a886-70cd-4abe-a78a-b5ae42197741;2;0;1;;3;0;0
d63a184c-60b8-499c-88e7-ec374e2101f1;13;7;1;;14;0.5;0.54
d9abc5c6-8b1c-451b-9663-f3d4eac00946;1;1;;;1;1;1
1de8b226-5484-4ca2-86ab-b42461cbbbf2;6;1;1;;7;0.14;0.17
abac20e6-8eee-477a-96a0-883bf69f750e;35;14;2;;37;0.38;0.4
6310eb60-df5e-4809-b5a3-f56c12652140;2;2;1;;3;0.67;1
14af30e3-0321-4cc6-a933-90dfc4781ac0;1;1;;;1;1;1
68abdfd6-7cbf-4eec-a847-dba99eba112e;1;0;;;1;0;0
11a1b307-fad5-4f55-aded-b2c9da1b10d2;1;1;;;1;1;1
83560bb0-747a-47dd-b87f-05738c662645;2;2;1;;3;0.67;1
f4edbb17-c4a5-44ee-b612-ca8b6fe48329;1;1;;;1;1;1
2a6e39b4-6249-4949-acff-f85782e400db;1;0;;;1;0;0
790e6657-b7eb-444b-85a9-847c4b7cb85b;2;1;;;2;0.5;0.5
bad31029-b493-437b-94b0-d53fdfd42ec3;3;0;;;3;0;0
6a75facc-8851-41fe-b325-0be683ec9ee9;1;0;;;1;0;0
0bebf9be-7d7b-4c4c-9dc5-250bc9d37711;3;1;;;3;0.33;0.33
482d2566-bca2-444e-913b-2cc06d356ecc;2;2;;;2;1;1
dfa84d64-3a93-4b5e-8947-5e92ca97af3c;2;0;;;2;0;0
66591d65-acc0-4ad1-881f-67b1539aedde;1;0;;;1;0;0
45d4bcaa-6a26-4c66-b4e6-38240a7f6473;49;11;2;;51;0.22;0.22
296ed05d-5bfd-415d-9e70-5798e1259db9;1;0;;;1;0;0
2b200695-95b9-45b1-8629-9c7c7eead705;7;0;2;;9;0;0
527329da-68ab-4be5-8c5f-5bccd8a36fbe;20;10;2;;22;0.45;0.5
2b023f1b-e2aa-47ea-a705-f0f3b6006a9e;2;1;;;2;0.5;0.5
b52ccc08-6657-4715-92e3-008e7e375d37;1;0;;;1;0;0
cced3089-fe5d-4a57-b44d-b0b25cf85196;2;1;;;2;0.5;0.5
ce0ab72f-3861-4624-a943-5500e6c81784;3;1;;;3;0.33;0.33
e5fb2339-4a5f-4061-ac73-4e4dd984f638;2;0;;;2;0;0
642cce68-fd43-41bc-a32a-8d8e8cd3a785;8;1;;;8;0.13;0.13
77eb9b48-4b1e-4c2d-8236-b788be9abd97;1;1;;;1;1;1
ad039c78-c395-4b1a-966c-2b657f5aa534;2;2;;;2;1;1
dbde0970-4ef1-4fc2-8c13-fc510ab0cc8c;12;5;1;;13;0.38;0.42
f185d927-74c4-42df-be55-b86973a4df6c;6;1;;;6;0.17;0.17
ea78f3f0-f478-4a75-8d07-e54eb73bd7c9;47;21;6;;53;0.4;0.45
4bcbca2c-d493-4948-9a27-3f84db227d98;9;3;;;9;0.33;0.33
6d03a4f1-5e8b-4d4d-9e4a-180e3c76593c;3;2;;;3;0.67;0.67
1945c9ea-377d-48da-a7f8-69c10c739dd7;56;28;9;;65;0.43;0.5
8a57484a-2114-4d97-820a-a98809dc96a8;4;2;3;;7;0.29;0.5
d8023e01-2c49-4a45-827f-03949f550a6f;1;0;;;1;0;0
7fba5dd5-0890-4bb2-ba1e-7a8e55fba954;11;0;1;;12;0;0
45b166e2-fb2d-4812-9864-cdd663a387af;4;2;;;4;0.5;0.5
85e34ad6-5cb6-454b-85f5-b0d3e46a2237;2;0;;;2;0;0
f4d1c948-8a66-482d-ad6e-c469bd9b352b;11;5;4;;15;0.33;0.45
0e37eb45-b3a0-48e9-bed7-335cbc5a09a2;15;7;;;15;0.47;0.47
b9f38a01-0340-4300-be99-bfbaa3b7d249;2;0;;;2;0;0
a85af12c-ea2d-4bfd-a9ed-f8581304e53b;1;0;;;1;0;0
39c81996-c5a3-40f9-9414-7607f8122044;1;1;;;1;1;1
cc51adbb-210b-4488-ab5f-d736819d810d;2;0;2;;4;0;0
75e32329-1b9e-4742-ba48-7675f6401b0d;11;7;1;;12;0.58;0.64
98bd959a-0c84-4ebd-b069-0e80c96bac80;27;8;2;;29;0.28;0.3
57383747-4fb9-4f03-93b5-4d19de574b41;1;0;1;;2;0;0
28721698-e465-49b4-8c45-6beffef9da72;5;3;;;5;0.6;0.6
4044b256-6cf9-4f47-8a53-de405bd5a3e3;1;0;;;1;0;0
bd2876b7-c2bf-45a5-b3dd-30e94cf3d2ba;1;0;;;1;0;0
1d0c5915-ce86-48ce-966f-8659bf61c99d;49;24;5;;54;0.44;0.49
a4614c61-81a3-4fdc-90cf-059b313d3c3c;1;1;;;1;1;1
5fb7e396-4387-41f3-9f9d-1c2b358251bc;1;0;;;1;0;0
3bc0b5af-9aca-42a7-ada2-365022cecc1a;9;4;;;9;0.44;0.44
a142d72a-9d37-47bf-9dc5-7d3e71d57bda;2;2;;;2;1;1
478411c0-51b9-4003-a218-c3ba4689b671;2;0;;;2;0;0
90086bd3-43a6-43e7-9ac4-7818e6462403;1;1;;;1;1;1
339b55c5-9f51-4e86-b160-56c440ae88eb;5;0;;;5;0;0
242da4e4-4611-4f0f-808e-565f1f632d6c;1;0;;;1;0;0
7183952f-34a2-4ed6-badb-6736ad045cdc;2;1;;;2;0.5;0.5
1be94444-53b4-462b-96ad-edd6feb404e5;9;4;;;9;0.44;0.44
0b37ea62-03e4-4b1a-87b4-e40e264c1548;9;7;;;9;0.78;0.78
0d1c4e16-4566-43fd-b2d3-fb2816334150;1;0;;;1;0;0
fd8c1b6c-87eb-47f0-8d64-3c17cce12ad7;1;1;;;1;1;1
2aac0e93-c8ff-452e-ab1e-5f9fd5fd9c17;4;1;1;;5;0.2;0.25
d9b61d3f-4d7a-499b-b0ad-66be809131cc;4;1;;;4;0.25;0.25
474efb37-0801-41a5-a3a7-0b9d03c6d3a8;1;0;;;1;0;0
93fc39da-2a13-42f4-b020-3f172acacbc5;30;5;24;;54;0.09;0.17
ddf9e1ef-252e-462e-a8ea-c43dea4ef3c6;8;4;;;8;0.5;0.5
b314ad0a-3905-4bb3-9ee4-140c67696b2d;4;1;;;4;0.25;0.25
812ba32c-0187-4e69-9066-63db714f9ab9;2;0;1;;3;0;0
5d511806-cfcb-43e3-ab6a-0fb51669fa67;7;0;;;7;0;0
6e07cb05-35a0-470a-ac9f-d1d937556d8e;2;1;;;2;0.5;0.5
780d3488-3e89-4585-a489-b51c2573a42b;1;1;;;1;1;1
351919cc-cbe8-4fb6-a10a-2378c545565a;5;2;;;5;0.4;0.4
2734f10f-7a6f-4faf-8f9f-622919a87b17;37;6;1;;38;0.16;0.16
2c38539d-f8af-478c-b828-56bd795f390d;5;2;1;;6;0.33;0.4
617875e8-011f-4cec-a104-24605d06bbf3;14;5;3;;17;0.29;0.36
0c3ff45a-f222-4973-971b-cdb1f50bdff9;16;1;;;16;0.06;0.06
5d1c38fe-a9dc-4348-b35d-a83d7182cbab;1;1;;;1;1;1
20e944fc-de1c-401f-a2f3-4b5b50deec01;2;1;1;;3;0.33;0.5
0e59ceb1-49a2-4eea-9ba6-0c6367fa8b6c;1;0;;;1;0;0
40c1e413-e9ba-4654-a26e-112cbc943a5a;17;11;;;17;0.65;0.65
035e6d04-ce74-4111-b8c3-16e291a37688;3;1;;;3;0.33;0.33
99090b91-3708-4ea4-9d59-8cec3dd820fc;1;1;;;1;1;1
ae03ea10-e798-4d3e-b1c4-3d08b36665c3;7;3;2;;9;0.33;0.43
16a76460-260f-46d0-a7df-f720c0383b62;3;0;;;3;0;0
